Global Rank,Institution,Country,Sector,Best Country Quartile
2605,Daegu Catholic University *,KOR,Universities,2
2605,University of Florida Health Science Center,USA,Health,1
2610,"Institute of High Energy Physics, Chinese Academy of Science",CHN,Government,1
2610,Hankuk University of Foreign Studies,KOR,Universities,1
2610,Keimyung University,KOR,Universities,1
2613,Florida International University,USA,Universities,1
2613,Heart of England NHS Foundation Trust,GBR,Health,2
2613,Japan Advanced Institute of Science and Technology,JPN,Universities,2
2613,"Chang Gung Memorial Hospital, Taipei *",TWN,Health,1
2617,"Kinderspital Zurich, Universitats-Kinderklinik",CHE,Health,2
2617,University of New Mexico Health Sciences Center,USA,Health,1
2617,Dankook University Hospital,KOR,Health,2
2617,Grenoble Images Parole Signal Automatique,FRA,Government,2
2621,Xinjiang University,CHN,Universities,2
2621,Tokyo University of Agriculture,JPN,Universities,2
2621,Jeju National University *,KOR,Universities,2
2621,Hunter Holmes McGuire VA Medical Center,USA,Health,2
2625,Baker IDI Heart and Diabetes Institute,AUS,Health,1
2625,Pakistan Institute of Engineering and Applied Sciences,PAK,Universities,1
2625,Sharif University of Technology,IRN,Universities,1
2628,University of Dayton,USA,Universities,2
2628,L'Alma Mater Studiorum - Universita di Bologna,ITA,Universities,1
2628,Ministry of Ecology and Environment,CHN,Government,1
2628,University of Idaho,USA,Universities,2
2632,Heilongjiang Bayi Agricultural University,CHN,Universities,3
2632,Linyi University,CHN,Universities,3
2632,Lanzhou University of Technology,CHN,Universities,2
2632,Laboratoire d'Etudes et de Recherches sur le Materiau Bois,FRA,Government,2
2632,National Science and Technology Development Agency *,THA,Government,1
2637,MITRE Corp *,MUL,Non-Profit,3
2637,Agrocampus Ouest *,FRA,Universities,2
2639,Xi'an Aeronautical University,CHN,Universities,3
2640,China Institute of Water Resources and Hydropower Research,CHN,Government,2
2641,Istituto di Scienze delle Produzioni Alimentari,ITA,Government,1
2642,Conservatoire National des Arts et Metiers *,FRA,Universities,2
2642,Hunan University of Traditional Chinese Medicine,CHN,Universities,3
2642,Korea Electric Power Corp *,KOR,Companies,1
2642,NHS Greater Glasgow and Clyde,GBR,Health,2
2646,Korea Maritime University,KOR,Universities,3
2646,Nathan S. Kline Institute for Psychiatric Research,USA,Health,2
2646,Indian Veterinary Research Institute,IND,Universities,1
2646,Universita degli Studi di Parma,ITA,Universities,1
2646,Hansung University,KOR,Universities,3
2651,University of Tennessee Health Science Center,USA,Health,2
2651,G.K. Skryabin Institute of Biochemistry and Physiology of Microorganisms Russian Academy of Sciences,RUS,Government,1
2653,Plant and Food Research,NZL,Companies,1
2653,Xian Shiyou University,CHN,Universities,3
2653,Universita degli Studi di Pavia,ITA,Universities,1
2656,Fundacio de Recerca Sant Joan de Deu,ESP,Non-Profit,2
2656,West Anhui University,CHN,Universities,3
2658,Gottfried Wilhelm Leibniz Universitat Hannover,DEU,Universities,2
2659,Norfolk and Norwich University Hospitals NHS Foundation Trust,GBR,Health,2
2659,Tumor Hospital of Guangxi Medical University,CHN,Health,2
2659,Kaohsiung Medical University,TWN,Universities,2
2659,European XFEL GmbH,DEU,Companies,2
2659,Daejeon University,KOR,Universities,3
2659,Jozef Stefan International Postgraduate School,SVN,Universities,1
2659,Tohoku Medical and Pharmaceutical University *,JPN,Universities,2
2666,Istituto di Chimica Biomolecolare,ITA,Government,2
2666,Anyang Institute of Technology,CHN,Universities,3
2668,National Enterprise for Nanoscience and Nanotechnology,ITA,Government,2
2668,National Nanotechnology Center,THA,Government,1
2670,Konyang University *,KOR,Universities,3
2670,University of Toledo Medical Center,USA,Health,2
2670,Sichuan Normal University,CHN,Universities,2
2673,State Grid Ningxia Electric Power Research Institute,CHN,Non-Profit,2
2673,Hainan Tropical Ocean University,CHN,Universities,3
2673,Chiba Cancer Center,JPN,Health,2
2676,Universite de Lille *,FRA,Universities,1
2676,Istituto di Chimica dei Composti Organo Metallici,ITA,Government,2
2678,Royal Prince Alfred Hospital ,AUS,Health,2
2678,Chang Gung University of Science and Technology,TWN,Universities,2
2678,Kunshan First People's Hospital Affiliated to Jiangsu University,CHN,Health,2
2678,St Josef-Hospital,DEU,Health,3
2678,American Cancer Society,USA,Health,1
2683,Instituto de Investigacion Biosanitaria,ESP,Health,2
2683,Manchester University NHS Foundation Trust,GBR,Health,1
2683,Penn State Milton S. Hershey Medical Center,USA,Health,2
2683,Weinan Normal University,CHN,Universities,3
2683,Servicio Andaluz de Salud Sevilla,ESP,Health,2
2688,University of Science and Culture,IRN,Universities,1
2688,McGill University Health Centre,CAN,Health,1
2690,Tel-Hai College,ISR,Universities,2
2691,Max Planck Institut fur Festkorperforschung,DEU,Government,2
2691,Universidade de Lisboa *,PRT,Universities,1
2691,Dublin City University,IRL,Universities,1
2694,University of Chicago Medical Center ,USA,Health,2
2694,St Vincent's Hospital Melbourne,AUS,Health,2
2694,Istituto per la Ricerca e l’Innovazione Biomedica,ITA,Health,2
2694,University of Rhode Island,USA,Universities,2
2694,Consejeria de Salud Sevilla,ESP,Health,2
2694,Zhejiang Wanli University,CHN,Universities,3
2700,Changwon National University,KOR,Universities,2
2700,Fujian Medical University *,CHN,Universities,1
2700,The Kansai Electric Power Company,JPN,Companies,2
2703,"Laboratoire des Sciences de l'Ingenieur, de l'Informatique et de l'Imagerie",FRA,Government,2
2703,Tufts Medical Center,USA,Health,2
2703,University Hospital Southampton NHS Foundation Trust,GBR,Health,1
2706,Inje University *,KOR,Universities,1
2706,"Population Council, USA",USA,Non-Profit,2
2706,University of Leeds,GBR,Universities,1
2709,"National University of Ireland, Galway",IRL,Universities,1
2709,Universite de Rouen Normandie *,FRA,Universities,1
2709,Hochschule Darmstadt,DEU,Universities,3
2709,Maragheh University of Medical Sciences,IRN,Universities,1
2709,Indian Institute of Science,IND,Universities,1
2714,Institut National des Sciences Appliquees de Rouen *,FRA,Universities,2
2714,First Affiliated Hospital of Chongqing Medical University,CHN,Health,1
2716,London Metropolitan University,GBR,Universities,2
2716,Kangwon National University Hospital,KOR,Health,2
2716,"University of Illinois, College of Medicine at Peoria",USA,Universities,2
2716,The Leeds Teaching Hospitals NHS Trust,GBR,Health,2
2716,Politecnico di Torino *,ITA,Universities,1
2716,The University of Suwon,KOR,Universities,3
2716,Institute of Electronic Structure and Laser,GRC,Government,1
2716,Centre Hospitalier Universitaire de Montpellier *,FRA,Health,1
2716,Eastern Virginia Medical School,USA,Universities,2
2725,VA Connecticut Healthcare System,USA,Health,2
2725,Helmholtz Zentrum Berlin fur Materialien und Energie,DEU,Government,2
2725,Monash Medical Centre ,AUS,Health,2
2728,The First Affiliated Hospital of Fujian Medical University,CHN,Health,2
2728,Ospedale Luigi Sacco,ITA,Health,2
2728,Universite de Bourgogne *,FRA,Universities,1
2728,Texas Southern University,USA,Universities,2
2728,"Wuhan Botanical Garden, Chinese Academy of Sciences",CHN,Government,1
2733,Kyoto Prefectural University of Medicine,JPN,Universities,1
2733,Yunnan University,CHN,Universities,1
2733,National Pingtung University of Science and Technology,TWN,Universities,2
2736,General Hospital of Ningxia Medical University,CHN,Health,2
2737,Taishan University,CHN,Universities,3
2737,Universitat Rovira i Virgili *,ESP,Universities,1
2737,Laboratoire de l'Integration du Materiau au Systeme,FRA,Government,2
2737,Defence and Science Technology Organisation Australia,AUS,Government,2
2737,Parc de Salut Mar de Barcelona *,ESP,Health,1
2742,Jiujiang University,CHN,Universities,3
2742,National Taiwan University Hospital,TWN,Health,1
2742,Tokyo Medical University *,JPN,Universities,1
2742,University of Nottingham China Campus,CHN,Universities,1
2742,Wannan Medical College *,CHN,Universities,2
2747,Rosalind Franklin University of Medicine and Science,USA,Universities,2
2747,Tianjin University of Traditional Chinese Medicine *,CHN,Universities,2
2747,State Grid Hebei Electric Power Research Institute,CHN,Companies,2
2747,A.V. Topchiev Institute of Petrochemical Synthesis Russian Academy of Sciences,RUS,Government,1
2747,Rutherford Appleton Laboratory,GBR,Government,2
2747,Barts and the London NHS Trust,GBR,Health,1
2753,Rabin Medical Center,ISR,Health,2
2753,Tokyo University of Science,JPN,Universities,1
2753,Deakin University *,AUS,Universities,1
2753,Jinshan Hospital,CHN,Health,2
2757,Royal North Shore Hospital,AUS,Health,1
2757,Ecole Nationale Superieure de Techniques Avancees,FRA,Universities,2
2759,Universitatsklinikum Jena,DEU,Health,2
2759,Australian National University,AUS,Universities,1
2759,The University of Western Australia,AUS,Universities,1
2762,"Universite Paul Sabatier, Toulouse III *",FRA,Universities,1
2762,Plant Pathology Research Institute,EGY,Government,1
2764,Hochschule Furtwangen,DEU,Universities,3
2764,Shandong First Medical University *,CHN,Universities,2
2764,Macquarie University *,AUS,Universities,1
2767,Sahlgrenska University Hospital,SWE,Health,2
2767,Ospedale Casa Sollievo della Sofferenza IRCCS,ITA,Health,2
2767,Universita degli Studi di Verona,ITA,Universities,1
2767,St Josephs Hospital and Medical Center ,USA,Health,2
2767,Tianjin University of Technology and Education,CHN,Universities,3
2772,Changjiang Water Resources Commission,CHN,Government,2
2773,Instituto Carlos Chagas,BRA,Health,1
2773,Hopitaux Universitaires de Geneve,CHE,Health,1
2775,Georgia State University,USA,Universities,1
2775,The Affiliated Hospital of Hangzhou Normal University,CHN,Health,1
2777,University of Manitoba,CAN,Universities,1
2777,Public Health Wales,GBR,Health,1
2779,Tuskegee University,USA,Universities,2
2779,Kagawa University *,JPN,Universities,2
2779,Luoyang Normal University,CHN,Universities,3
2779,Universidade Catolica Dom Bosco,BRA,Universities,1
2783,Ruhr-Universitat Bochum *,DEU,Universities,1
2783,Zhengzhou Normal University,CHN,Universities,3
2783,Ryerson University,CAN,Universities,2
2786,Instituto de Investigaciones Agropecuarias,CHL,Government,1
2786,Instituto de Investigacion Sanitaria del Principado de Asturias,ESP,Health,2
2786,Biodonostia Institute,ESP,Health,2
2786,Paul Scherrer Institute,CHE,Government,2
2790,Centro de Investigacion Biomedica en Red de Enfermedades Cardiovasculares,ESP,Health,2
2790,Shell *,MUL,Companies,1
2790,Westmead Hospital ,AUS,Health,1
2790,Egyptian Petroleum Research Institute,EGY,Government,1
2790,Justus-Liebig-Universitat Giessen *,DEU,Universities,1
2790,Shanxi Medical University *,CHN,Universities,2
2790,University of Alberta Hospital,CAN,Health,2
2797,Second Affiliated Hospital of China Medical University-Sheng Jing Hospital,CHN,Health,1
2797,Children's National Health System,USA,Health,2
2797,Oak Ridge Institute for Science and Education,USA,Government,2
2800,Fondazione IRCCS Policlinico San Matteo ,ITA,Health,2
2800,Nagaoka University of Technology,JPN,Universities,2
2800,National Veterinary Institute,NOR,Government,1
2800,Pharos University in Alexandria,EGY,Universities,1
2800,University of Ulster,GBR,Universities,2
2800,Wuhan Children's Hospital,CHN,Health,1
2800,Centre Hospitalier Sainte Anne,FRA,Health,2
2807,Bnai Zion Medical Center,ISR,Health,2
2807,Institut de Chimie de la Matiere Condensee de Bordeaux,FRA,Government,1
2807,Instituto Portugues de Oncologia de Francisco Gentil Porto,PRT,Health,1
2807,Chuzhou University,CHN,Universities,3
2807,Universite d'Angers *,FRA,Universities,1
2812,Centre Hospitalier Universitaire de Nice *,FRA,Health,2
2812,Universitatsklinikum des Saarlandes,DEU,Health,3
2814,Hankyong National University *,KOR,Universities,3
2814,Medical University of South Carolina *,USA,Universities,1
2814,Polish Academy of Sciences *,POL,Government,1
2814,"Prince of Wales Hospital, Australia",AUS,Health,2
2818,Kyoto University Hospital,JPN,Health,1
2818,China-Japan Friendship Hospital,CHN,Health,1
2820,Los Alamos National Laboratory *,USA,Government,1
2820,Universidad Europea de Madrid *,ESP,Universities,1
2820,Northwell Health *,USA,Health,1
2820,Osaka National Hospital,JPN,Health,1
2824,Centre Hospitalier Universitaire de Poitiers,FRA,Health,2
2824,Nahda University,EGY,Universities,1
2824,Allgemeines Krankenhaus Wien,AUT,Health,2
2824,"Institute of Urban Environment, Chinese Academy of Sciences",CHN,Government,1
2824,Uniformed Services University of the Health Sciences,USA,Universities,2
2824,Minnan Normal University,CHN,Universities,3
2824,"Eye, Ear, Nose and Throat Hospital Fudan University",CHN,Health,2
2824,Inner Mongolia University of Technology,CHN,Universities,3
2824,Universidad Carlos III de Madrid *,ESP,Universities,1
2833,Instituto Goncalo Moniz,BRA,Health,1
2833,State Grid Beijing Electric Power Economic and Technology Research Institute,CHN,Non-Profit,2
2835,Qinghai University,CHN,Universities,3
2835,Centre for Cellular and Molecular Biology,IND,Government,1
2835,Shanxi Agricultural University,CHN,Universities,2
2838,Hunan City University,CHN,Universities,3
2838,Laboratoire d'Acoustique de l'Universite du Maine,FRA,Government,2
2838,Carmel Medical Center,ISR,Health,2
2838,Federal Research Centre Fundamentals of Biotechnology Russian Academy of Sciences,RUS,Government,1
2838,Yulin University,CHN,Universities,3
2843,Tottori University *,JPN,Universities,2
2843,Theodor Bilharz Research Institute,EGY,Health,1
2843,Chinese People's Armed Police Force Engineering University,CHN,Universities,2
2843,Institut de Recerca en Energia de Catalunya,ESP,Government,2
2843,IRCCS Istituto delle Scienze Neurologiche di Bologna,ITA,Health,2
2843,Universitat de Barcelona *,ESP,Universities,1
2843,Institut National des Sciences Appliquees de Strasbourg *,FRA,Universities,2
2843,King Saud University *,SAU,Universities,1
2851,Helmholtz-Institut Jena,DEU,Government,3
2851,University of Louisville *,USA,Universities,1
2851,Shandong Provincial Hospital,CHN,Health,1
2854,Hoseo University,KOR,Universities,3
2854,University of Ottawa,CAN,Universities,1
2856,Inner Mongolia University,CHN,Universities,2
2857,Universidad Politecnica de Madrid *,ESP,Universities,1
2858,Universidade de Fortaleza,BRA,Universities,1
2858,"University of Missouri, Kansas City",USA,Universities,2
2858,Lingnan Normal University,CHN,Universities,2
2858,"International Centre for Genetic Engineering and Biotechnology, New Delhi",IND,Government,1
2858,"College of Engineering, Thiruvananthapuram",IND,Universities,1
2863,Naval University of Engineering,CHN,Universities,2
2863,Korea Aerospace Research Institute,KOR,Government,2
2865,Howard University Health Sciences,USA,Health,2
2865,Linkou Chang Gung Memorial Hospital,TWN,Health,1
2865,Mukogawa Women's University,JPN,Universities,2
2868,Helmholtz Zentrum Dresden Rossendorf ,DEU,Government,3
2868,Otto-von-Guericke-Universitat Magdeburg *,DEU,Universities,2
2868,National Defense Medical Center,TWN,Health,1
2868,"Shell, Netherlands",NLD,Companies,2
2868,Tianjin Chengjian University,CHN,Universities,3
2873,University of Yamanashi *,JPN,Universities,2
2873,Centro Nacional de Pesquisa em Energia e Materiais *,BRA,Non-Profit,1
